Timestamp,Milliseconds,Latitude,Longitude,Altitude
2018-10-26 19:14:55,9701,55.7837978,48.8390251,0.0
2018-10-26 19:14:55,9801,55.7837978,48.8390251,0.0
2018-10-26 19:14:55,9901,55.7837978,48.8390251,0.0
2018-10-26 19:14:55,10002,55.7837978,48.8390251,0.0
2018-10-26 19:14:55,10101,55.7837978,48.8390251,0.0
2018-10-26 19:14:56,10201,55.7837978,48.8390251,0.0
2018-10-26 19:14:56,10302,55.7837978,48.8390251,0.0
2018-10-26 19:14:56,10402,55.7837978,48.8390251,0.0
2018-10-26 19:14:56,10501,55.7837978,48.8390251,0.0
2018-10-26 19:14:56,10601,55.7837978,48.8390251,0.0
2018-10-26 19:14:56,10701,55.7837978,48.8390251,0.0
2018-10-26 19:14:56,10802,55.7837978,48.8390251,0.0
2018-10-26 19:14:56,10901,55.7837978,48.8390251,0.0
2018-10-26 19:14:56,11001,55.7837978,48.8390251,0.0
2018-10-26 19:14:56,11101,55.7837978,48.8390251,0.0
2018-10-26 19:14:57,11201,55.7837978,48.8390251,0.0
2018-10-26 19:14:57,11302,55.7837978,48.8390251,0.0
2018-10-26 19:14:57,11401,55.7837978,48.8390251,0.0
2018-10-26 19:14:57,11501,55.7837978,48.8390251,0.0
2018-10-26 19:14:57,11601,55.7837978,48.8390251,0.0
2018-10-26 19:14:57,11701,55.7837978,48.8390251,0.0
2018-10-26 19:14:57,11801,55.7837978,48.8390251,0.0
2018-10-26 19:14:57,11901,55.7837978,48.8390251,0.0
2018-10-26 19:14:57,12001,55.7837978,48.8390251,0.0
2018-10-26 19:14:57,12101,55.7837978,48.8390251,0.0
2018-10-26 19:14:58,12201,55.7837978,48.8390251,0.0
2018-10-26 19:14:58,12301,55.7837978,48.8390251,0.0
2018-10-26 19:14:58,12401,55.7837978,48.8390251,0.0
2018-10-26 19:14:58,12502,55.7837978,48.8390251,0.0
2018-10-26 19:14:58,12601,55.7837978,48.8390251,0.0
2018-10-26 19:14:58,12701,55.7837978,48.8390251,0.0
2018-10-26 19:14:58,12801,55.7837978,48.8390251,0.0
2018-10-26 19:14:58,12902,55.7837978,48.8390251,0.0
2018-10-26 19:14:58,13002,55.7837978,48.8390251,0.0
2018-10-26 19:14:58,13101,55.7837978,48.8390251,0.0
2018-10-26 19:14:59,13201,55.7837978,48.8390251,0.0
2018-10-26 19:14:59,13301,55.7837978,48.8390251,0.0
2018-10-26 19:14:59,13401,55.7837978,48.8390251,0.0
2018-10-26 19:14:59,13501,55.7837978,48.8390251,0.0
2018-10-26 19:14:59,13602,55.7837978,48.8390251,0.0
2018-10-26 19:14:59,13701,55.7837978,48.8390251,0.0
2018-10-26 19:14:59,13801,55.7837978,48.8390251,0.0
2018-10-26 19:14:59,13901,55.7837978,48.8390251,0.0
2018-10-26 19:14:59,14001,55.7837978,48.8390251,0.0
2018-10-26 19:14:59,14102,55.7837978,48.8390251,0.0
2018-10-26 19:15:00,14202,55.7837978,48.8390251,0.0
2018-10-26 19:15:00,14301,55.7837978,48.8390251,0.0
2018-10-26 19:15:00,14401,55.7837978,48.8390251,0.0
2018-10-26 19:15:00,14501,55.7837978,48.8390251,0.0
2018-10-26 19:15:00,14601,55.7837978,48.8390251,0.0
2018-10-26 19:15:00,14701,55.7837978,48.8390251,0.0
2018-10-26 19:15:00,14801,55.7837978,48.8390251,0.0
2018-10-26 19:15:00,14902,55.7837978,48.8390251,0.0
2018-10-26 19:15:00,15001,55.7837978,48.8390251,0.0
2018-10-26 19:15:00,15101,55.7837978,48.8390251,0.0
2018-10-26 19:15:01,15202,55.7837978,48.8390251,0.0
2018-10-26 19:15:01,15301,55.7837978,48.8390251,0.0
2018-10-26 19:15:01,15401,55.7837978,48.8390251,0.0
2018-10-26 19:15:01,15501,55.7837978,48.8390251,0.0
2018-10-26 19:15:01,15601,55.7837978,48.8390251,0.0
2018-10-26 19:15:01,15701,55.7837978,48.8390251,0.0
2018-10-26 19:15:01,15801,55.7837978,48.8390251,0.0
2018-10-26 19:15:01,15901,55.7837978,48.8390251,0.0
2018-10-26 19:15:01,16001,55.7837978,48.8390251,0.0
2018-10-26 19:15:01,16104,55.7837978,48.8390251,0.0
2018-10-26 19:15:02,16202,55.7837978,48.8390251,0.0
2018-10-26 19:15:02,16301,55.7810836,48.840643,0.0
2018-10-26 19:15:02,16401,55.7810836,48.840643,0.0
2018-10-26 19:15:02,16501,55.7810836,48.840643,0.0
2018-10-26 19:15:02,16601,55.7810836,48.840643,0.0
2018-10-26 19:15:02,16702,55.7810836,48.840643,0.0
2018-10-26 19:15:02,16801,55.7810836,48.840643,0.0
2018-10-26 19:15:02,16901,55.7810836,48.840643,0.0
2018-10-26 19:15:02,17001,55.7810836,48.840643,0.0
2018-10-26 19:15:02,17102,55.7810836,48.840643,0.0
2018-10-26 19:15:03,17201,55.7810836,48.840643,0.0
2018-10-26 19:15:03,17301,55.7810836,48.840643,0.0
2018-10-26 19:15:03,17401,55.7810836,48.840643,0.0
2018-10-26 19:15:03,17501,55.7810836,48.840643,0.0
2018-10-26 19:15:03,17601,55.7810836,48.840643,0.0
2018-10-26 19:15:03,17701,55.7810836,48.840643,0.0
2018-10-26 19:15:03,17802,55.7810836,48.840643,0.0
2018-10-26 19:15:03,17902,55.7810836,48.840643,0.0
2018-10-26 19:15:03,18001,55.7810836,48.840643,0.0
2018-10-26 19:15:03,18101,55.7810836,48.840643,0.0
2018-10-26 19:15:04,18201,55.7810836,48.840643,0.0
2018-10-26 19:15:04,18301,55.7810836,48.840643,0.0
2018-10-26 19:15:04,18402,55.7810836,48.840643,0.0
2018-10-26 19:15:04,18501,55.7810836,48.840643,0.0
2018-10-26 19:15:04,18601,55.7810836,48.840643,0.0
2018-10-26 19:15:04,18701,55.7810836,48.840643,0.0
2018-10-26 19:15:04,18801,55.7810836,48.840643,0.0
2018-10-26 19:15:04,18902,55.7810836,48.840643,0.0
2018-10-26 19:15:04,19003,55.7810836,48.840643,0.0
2018-10-26 19:15:04,19101,55.7810836,48.840643,0.0
2018-10-26 19:15:05,19201,55.7810836,48.840643,0.0
2018-10-26 19:15:05,19301,55.7810836,48.840643,0.0
2018-10-26 19:15:05,19401,55.7810836,48.840643,0.0
2018-10-26 19:15:05,19501,55.7810836,48.840643,0.0
2018-10-26 19:15:05,19602,55.7810836,48.840643,0.0
2018-10-26 19:15:05,19701,55.7810836,48.840643,0.0
2018-10-26 19:15:05,19801,55.7810836,48.840643,0.0
2018-10-26 19:15:05,19901,55.7810836,48.840643,0.0
2018-10-26 19:15:05,20001,55.7810836,48.840643,0.0
2018-10-26 19:15:05,20101,55.7810836,48.840643,0.0
2018-10-26 19:15:06,20202,55.7810836,48.840643,0.0
2018-10-26 19:15:06,20301,55.7810836,48.840643,0.0
2018-10-26 19:15:06,20402,55.7810836,48.840643,0.0
2018-10-26 19:15:06,20501,55.7810836,48.840643,0.0
2018-10-26 19:15:06,20601,55.7810836,48.840643,0.0
2018-10-26 19:15:06,20701,55.7810836,48.840643,0.0
2018-10-26 19:15:06,20802,55.7810836,48.840643,0.0
2018-10-26 19:15:06,20901,55.7810836,48.840643,0.0
2018-10-26 19:15:06,21001,55.7810836,48.840643,0.0
2018-10-26 19:15:06,21101,55.7810836,48.840643,0.0
2018-10-26 19:15:07,21201,55.7810836,48.840643,0.0
2018-10-26 19:15:07,21302,55.7810836,48.840643,0.0
2018-10-26 19:15:07,21401,55.7810836,48.840643,0.0
2018-10-26 19:15:07,21501,55.7810836,48.840643,0.0
2018-10-26 19:15:07,21601,55.7810836,48.840643,0.0
2018-10-26 19:15:07,21702,55.7810836,48.840643,0.0
2018-10-26 19:15:07,21801,55.7810836,48.840643,0.0
2018-10-26 19:15:07,21901,55.7810836,48.840643,0.0
2018-10-26 19:15:07,22001,55.7810836,48.840643,0.0
2018-10-26 19:15:07,22102,55.7810836,48.840643,0.0
2018-10-26 19:15:08,22201,55.7810836,48.840643,0.0
2018-10-26 19:15:08,22301,55.7810836,48.840643,0.0
2018-10-26 19:15:08,22402,55.7810836,48.840643,0.0
2018-10-26 19:15:08,22502,55.7810836,48.840643,0.0
2018-10-26 19:15:08,22601,55.7810836,48.840643,0.0
2018-10-26 19:15:08,22701,55.7810836,48.840643,0.0
2018-10-26 19:15:08,22802,55.7810836,48.840643,0.0
2018-10-26 19:15:08,22901,55.7810836,48.840643,0.0
2018-10-26 19:15:08,23002,55.7810836,48.840643,0.0
2018-10-26 19:15:08,23101,55.7791625,48.8390276,0.0
2018-10-26 19:15:09,23202,55.7791625,48.8390276,0.0
2018-10-26 19:15:09,23301,55.7791625,48.8390276,0.0
2018-10-26 19:15:09,23401,55.7791625,48.8390276,0.0
2018-10-26 19:15:09,23502,55.7791625,48.8390276,0.0
2018-10-26 19:15:09,23602,55.7791625,48.8390276,0.0
2018-10-26 19:15:09,23701,55.7791625,48.8390276,0.0
2018-10-26 19:15:09,23801,55.7791625,48.8390276,0.0
2018-10-26 19:15:09,23902,55.7791625,48.8390276,0.0
2018-10-26 19:15:09,24002,55.7791625,48.8390276,0.0
2018-10-26 19:15:09,24101,55.7791625,48.8390276,0.0
2018-10-26 19:15:10,24205,55.7791625,48.8390276,0.0
2018-10-26 19:15:10,24301,55.7791625,48.8390276,0.0
2018-10-26 19:15:10,24401,55.7791625,48.8390276,0.0
2018-10-26 19:15:10,24501,55.7791625,48.8390276,0.0
2018-10-26 19:15:10,24602,55.7791625,48.8390276,0.0
2018-10-26 19:15:10,24701,55.7791625,48.8390276,0.0
2018-10-26 19:15:10,24801,55.7791625,48.8390276,0.0
2018-10-26 19:15:10,24902,55.7791625,48.8390276,0.0
2018-10-26 19:15:10,25001,55.7791625,48.8390276,0.0
2018-10-26 19:15:10,25101,55.7791625,48.8390276,0.0
2018-10-26 19:15:11,25201,55.7791625,48.8390276,0.0
2018-10-26 19:15:11,25301,55.7791625,48.8390276,0.0
2018-10-26 19:15:11,25402,55.7791625,48.8390276,0.0
2018-10-26 19:15:11,25501,55.7791625,48.8390276,0.0
2018-10-26 19:15:11,25601,55.7791625,48.8390276,0.0
2018-10-26 19:15:11,25701,55.7791625,48.8390276,0.0
2018-10-26 19:15:11,25801,55.7791625,48.8390276,0.0
2018-10-26 19:15:11,25901,55.7791625,48.8390276,0.0
2018-10-26 19:15:11,26002,55.7791625,48.8390276,0.0
2018-10-26 19:15:11,26101,55.7791625,48.8390276,0.0
2018-10-26 19:15:12,26201,55.7791625,48.8390276,0.0
2018-10-26 19:15:12,26301,55.7791625,48.8390276,0.0
2018-10-26 19:15:12,26402,55.7791625,48.8390276,0.0
2018-10-26 19:15:12,26505,55.7791625,48.8390276,0.0
2018-10-26 19:15:12,26601,55.7791625,48.8390276,0.0
2018-10-26 19:15:12,26702,55.7791625,48.8390276,0.0
2018-10-26 19:15:12,26802,55.7791625,48.8390276,0.0
2018-10-26 19:15:12,26901,55.7791625,48.8390276,0.0
2018-10-26 19:15:12,27001,55.7791625,48.8390276,0.0
2018-10-26 19:15:12,27102,55.7791625,48.8390276,0.0
2018-10-26 19:15:13,27201,55.7791625,48.8390276,0.0
2018-10-26 19:15:13,27302,55.7791625,48.8390276,0.0
2018-10-26 19:15:13,27401,55.7791625,48.8390276,0.0
2018-10-26 19:15:13,27501,55.7791625,48.8390276,0.0
2018-10-26 19:15:13,27601,55.7791625,48.8390276,0.0
2018-10-26 19:15:13,27702,55.7791625,48.8390276,0.0
2018-10-26 19:15:13,27801,55.7791625,48.8390276,0.0
2018-10-26 19:15:13,27902,55.7791625,48.8390276,0.0
2018-10-26 19:15:13,28001,55.7791625,48.8390276,0.0
2018-10-26 19:15:13,28101,55.8480886,48.8925161,0.0
2018-10-26 19:15:14,28202,55.8480886,48.8925161,0.0
2018-10-26 19:15:14,28301,55.8480886,48.8925161,0.0
2018-10-26 19:15:14,28402,55.8480886,48.8925161,0.0
2018-10-26 19:15:14,28502,55.8480886,48.8925161,0.0
2018-10-26 19:15:14,28601,55.8480886,48.8925161,0.0
2018-10-26 19:15:14,28701,55.8480886,48.8925161,0.0
2018-10-26 19:15:14,28802,55.8480886,48.8925161,0.0
2018-10-26 19:15:14,28901,55.8480886,48.8925161,0.0
2018-10-26 19:15:14,29001,55.8480886,48.8925161,0.0
2018-10-26 19:15:14,29102,55.8480886,48.8925161,0.0
2018-10-26 19:15:15,29201,55.8480886,48.8925161,0.0
2018-10-26 19:15:15,29301,55.8480886,48.8925161,0.0
2018-10-26 19:15:15,29401,55.8480886,48.8925161,0.0
2018-10-26 19:15:15,29501,55.8480886,48.8925161,0.0
2018-10-26 19:15:15,29602,55.8480886,48.8925161,0.0
2018-10-26 19:15:15,29701,55.8480886,48.8925161,0.0
2018-10-26 19:15:15,29801,55.8480886,48.8925161,0.0
2018-10-26 19:15:15,29901,55.8480886,48.8925161,0.0
2018-10-26 19:15:15,30001,55.8480886,48.8925161,0.0
2018-10-26 19:15:15,30101,55.8480886,48.8925161,0.0
2018-10-26 19:15:16,30202,55.8480886,48.8925161,0.0
2018-10-26 19:15:16,30301,55.8480886,48.8925161,0.0
2018-10-26 19:15:16,30402,55.8480886,48.8925161,0.0
2018-10-26 19:15:16,30501,55.8480886,48.8925161,0.0
2018-10-26 19:15:16,30601,55.8480886,48.8925161,0.0
2018-10-26 19:15:16,30702,55.8480886,48.8925161,0.0
2018-10-26 19:15:16,30802,55.8480886,48.8925161,0.0
2018-10-26 19:15:16,30901,55.8480886,48.8925161,0.0
2018-10-26 19:15:16,31001,55.8480886,48.8925161,0.0
2018-10-26 19:15:16,31101,55.8480886,48.8925161,0.0
2018-10-26 19:15:17,31201,55.8480886,48.8925161,0.0
2018-10-26 19:15:17,31302,55.8480886,48.8925161,0.0
2018-10-26 19:15:17,31401,55.8480886,48.8925161,0.0
2018-10-26 19:15:17,31501,55.8480886,48.8925161,0.0
2018-10-26 19:15:17,31601,55.8480886,48.8925161,0.0
2018-10-26 19:15:17,31701,55.8480886,48.8925161,0.0
2018-10-26 19:15:17,31802,55.8480886,48.8925161,0.0
2018-10-26 19:15:17,31901,55.8480886,48.8925161,0.0
2018-10-26 19:15:17,32001,55.8480886,48.8925161,0.0
2018-10-26 19:15:17,32102,55.8480886,48.8925161,0.0
2018-10-26 19:15:18,32201,55.8480886,48.8925161,0.0
2018-10-26 19:15:18,32301,55.8480886,48.8925161,0.0
2018-10-26 19:15:18,32401,55.8480886,48.8925161,0.0
2018-10-26 19:15:18,32502,55.8480886,48.8925161,0.0
2018-10-26 19:15:18,32601,55.8480886,48.8925161,0.0
2018-10-26 19:15:18,32701,55.8480886,48.8925161,0.0
2018-10-26 19:15:18,32802,55.8480886,48.8925161,0.0
2018-10-26 19:15:18,32902,55.8480886,48.8925161,0.0
2018-10-26 19:15:18,33002,55.8480886,48.8925161,0.0
2018-10-26 19:15:18,33101,55.8480886,48.8925161,0.0
2018-10-26 19:15:19,33202,55.8480886,48.8925161,0.0
2018-10-26 19:15:19,33301,55.8480886,48.8925161,0.0
2018-10-26 19:15:19,33401,55.8480886,48.8925161,0.0
2018-10-26 19:15:19,33503,55.8480886,48.8925161,0.0
2018-10-26 19:15:19,33601,55.8480886,48.8925161,0.0
2018-10-26 19:15:19,33701,55.8480886,48.8925161,0.0
2018-10-26 19:15:19,33801,55.8480886,48.8925161,0.0
2018-10-26 19:15:19,33901,55.8480886,48.8925161,0.0
2018-10-26 19:15:19,34002,55.8480886,48.8925161,0.0
2018-10-26 19:15:19,34101,55.8480886,48.8925161,0.0
2018-10-26 19:15:20,34201,55.8480886,48.8925161,0.0
2018-10-26 19:15:20,34301,55.8480886,48.8925161,0.0
2018-10-26 19:15:20,34402,55.8480886,48.8925161,0.0
2018-10-26 19:15:20,34502,55.8480886,48.8925161,0.0
2018-10-26 19:15:20,34602,55.8480886,48.8925161,0.0
2018-10-26 19:15:20,34701,55.8480886,48.8925161,0.0
2018-10-26 19:15:20,34801,55.8480886,48.8925161,0.0
2018-10-26 19:15:20,34902,55.8480886,48.8925161,0.0
2018-10-26 19:15:20,35001,55.8480886,48.8925161,0.0
2018-10-26 19:15:20,35101,55.8480886,48.8925161,0.0
2018-10-26 19:15:21,35202,55.8480886,48.8925161,0.0
2018-10-26 19:15:21,35301,55.8480886,48.8925161,0.0
2018-10-26 19:15:21,35401,55.8480886,48.8925161,0.0
2018-10-26 19:15:21,35502,55.8480886,48.8925161,0.0
2018-10-26 19:15:21,35601,55.8480886,48.8925161,0.0
2018-10-26 19:15:21,35702,55.8480886,48.8925161,0.0
2018-10-26 19:15:21,35801,55.8480886,48.8925161,0.0
2018-10-26 19:15:21,35901,55.8480886,48.8925161,0.0
2018-10-26 19:15:21,36002,55.8480886,48.8925161,0.0
2018-10-26 19:15:21,36101,55.8480886,48.8925161,0.0
2018-10-26 19:15:22,36203,55.8480886,48.8925161,0.0
2018-10-26 19:15:22,36302,55.8480886,48.8925161,0.0
2018-10-26 19:15:22,36403,55.8480886,48.8925161,0.0
2018-10-26 19:15:22,36501,55.8480886,48.8925161,0.0
2018-10-26 19:15:22,36602,55.8480886,48.8925161,0.0
2018-10-26 19:15:22,36702,55.8480886,48.8925161,0.0
2018-10-26 19:15:22,36801,55.8480886,48.8925161,0.0
2018-10-26 19:15:22,36902,55.8480886,48.8925161,0.0
2018-10-26 19:15:22,37001,55.8480886,48.8925161,0.0
2018-10-26 19:15:22,37102,55.8480886,48.8925161,0.0
2018-10-26 19:15:23,37201,55.8480886,48.8925161,0.0
2018-10-26 19:15:23,37301,55.8480886,48.8925161,0.0
2018-10-26 19:15:23,37401,55.8480886,48.8925161,0.0
2018-10-26 19:15:23,37502,55.8480886,48.8925161,0.0
2018-10-26 19:15:23,37601,55.8480886,48.8925161,0.0
2018-10-26 19:15:23,37701,55.8480886,48.8925161,0.0
2018-10-26 19:15:23,37801,55.8480886,48.8925161,0.0
2018-10-26 19:15:23,37901,55.8480886,48.8925161,0.0
2018-10-26 19:15:23,38001,55.8480886,48.8925161,0.0
2018-10-26 19:15:23,38102,55.8480886,48.8925161,0.0
2018-10-26 19:15:24,38201,55.8480886,48.8925161,0.0
2018-10-26 19:15:24,38302,55.8480886,48.8925161,0.0
2018-10-26 19:15:24,38401,55.8480886,48.8925161,0.0
2018-10-26 19:15:24,38501,55.8480886,48.8925161,0.0
2018-10-26 19:15:24,38601,55.8480886,48.8925161,0.0
2018-10-26 19:15:24,38701,55.8480886,48.8925161,0.0
2018-10-26 19:15:24,38801,55.8480886,48.8925161,0.0
2018-10-26 19:15:24,38902,55.8480886,48.8925161,0.0
2018-10-26 19:15:24,39001,55.8480886,48.8925161,0.0
2018-10-26 19:15:24,39101,55.8480886,48.8925161,0.0
2018-10-26 19:15:25,39201,55.8480886,48.8925161,0.0
2018-10-26 19:15:25,39301,55.8480886,48.8925161,0.0
2018-10-26 19:15:25,39401,55.8480886,48.8925161,0.0
2018-10-26 19:15:25,39501,55.8480886,48.8925161,0.0
2018-10-26 19:15:25,39601,55.8480886,48.8925161,0.0
2018-10-26 19:15:25,39701,55.8480886,48.8925161,0.0
2018-10-26 19:15:25,39801,55.8480886,48.8925161,0.0
2018-10-26 19:15:25,39901,55.8480886,48.8925161,0.0
2018-10-26 19:15:25,40001,55.8480886,48.8925161,0.0
2018-10-26 19:15:25,40102,55.8480886,48.8925161,0.0
2018-10-26 19:15:26,40201,55.8480886,48.8925161,0.0
2018-10-26 19:15:26,40301,55.8480886,48.8925161,0.0
2018-10-26 19:15:26,40401,55.8480886,48.8925161,0.0
2018-10-26 19:15:26,40501,55.8480886,48.8925161,0.0
2018-10-26 19:15:26,40601,55.8480886,48.8925161,0.0
2018-10-26 19:15:26,40702,55.8480886,48.8925161,0.0
2018-10-26 19:15:26,40801,55.8480886,48.8925161,0.0
2018-10-26 19:15:26,40901,55.8480886,48.8925161,0.0
2018-10-26 19:15:26,41001,55.8480886,48.8925161,0.0
2018-10-26 19:15:26,41101,55.8480886,48.8925161,0.0
2018-10-26 19:15:27,41202,55.8480886,48.8925161,0.0
2018-10-26 19:15:27,41301,55.8480886,48.8925161,0.0
2018-10-26 19:15:27,41401,55.8480886,48.8925161,0.0
2018-10-26 19:15:27,41503,55.8480886,48.8925161,0.0
2018-10-26 19:15:27,41602,55.8480886,48.8925161,0.0
2018-10-26 19:15:27,41701,55.8480886,48.8925161,0.0
2018-10-26 19:15:27,41801,55.8480886,48.8925161,0.0
2018-10-26 19:15:27,41901,55.8480886,48.8925161,0.0
2018-10-26 19:15:27,42001,55.8480886,48.8925161,0.0
2018-10-26 19:15:27,42102,55.8480886,48.8925161,0.0
2018-10-26 19:15:28,42201,55.8480886,48.8925161,0.0
2018-10-26 19:15:28,42301,55.8480886,48.8925161,0.0
2018-10-26 19:15:28,42401,55.8480886,48.8925161,0.0
2018-10-26 19:15:28,42501,55.8480886,48.8925161,0.0
2018-10-26 19:15:28,42602,55.8480886,48.8925161,0.0
2018-10-26 19:15:28,42701,55.8480886,48.8925161,0.0
2018-10-26 19:15:28,42801,55.8480886,48.8925161,0.0
2018-10-26 19:15:28,42901,55.8480886,48.8925161,0.0
2018-10-26 19:15:28,43001,55.8480886,48.8925161,0.0
2018-10-26 19:15:28,43101,55.8480886,48.8925161,0.0
2018-10-26 19:15:29,43201,55.8480886,48.8925161,0.0
2018-10-26 19:15:29,43302,55.8480886,48.8925161,0.0
2018-10-26 19:15:29,43401,55.8480886,48.8925161,0.0
2018-10-26 19:15:29,43501,55.8480886,48.8925161,0.0
2018-10-26 19:15:29,43601,55.8480886,48.8925161,0.0
2018-10-26 19:15:29,43701,55.8480886,48.8925161,0.0
2018-10-26 19:15:29,43801,55.8480886,48.8925161,0.0
2018-10-26 19:15:29,43901,55.8480886,48.8925161,0.0
